Probe Name,Annotation,h3k4me3,20191001_cd1_J11_11.RCC,20191001_cd1_J01_01.RCC,20191001_cd1_J03_03.RCC,20191001_cd1_J06_06.RCC,20191001_cd1_J07_07.RCC,20191001_cd2_J14_02.RCC,20191001_cd2_M02_04.RCC,20191001_cd2_M08_10.RCC,20191001_cd2_M09_11.RCC,20191002_cd3_M20_10.RCC,20191002_cd3_M21_11.RCC,20191003_cd4_M32_10.RCC,20191001_cd1_J10_10.RCC,20191001_cd1_J12_12.RCC,20191001_cd1_J02_02.RCC,20191001_cd1_J04_04.RCC,20191001_cd1_J05_05.RCC,20191001_cd1_J08_08.RCC,20191001_cd1_J09_09.RCC,20191001_cd2_J13_01.RCC,20191001_cd2_M10_12.RCC,20191001_cd2_M01_03.RCC,20191001_cd2_M03_05.RCC,20191001_cd2_M04_06.RCC,20191001_cd2_M05_07.RCC,20191001_cd2_M06_08.RCC,20191001_cd2_M07_09.RCC,20191002_cd3_M11_01.RCC,20191002_cd3_M12_02.RCC,20191002_cd3_M13_03.RCC,20191002_cd3_M14_04.RCC,20191002_cd3_M15_05.RCC,20191002_cd3_M16_06.RCC,20191002_cd3_M17_07.RCC,20191002_cd3_M18_08.RCC,20191002_cd3_M19_09.RCC,20191002_cd3_M22_12.RCC,20191003_cd4_M23_01.RCC,20191003_cd4_M24_02.RCC,20191003_cd4_M25_03.RCC,20191003_cd4_M26_04.RCC,20191003_cd4_M27_05.RCC,20191003_cd4_M28_06.RCC,20191003_cd4_M29_07.RCC,20191003_cd4_M30_08.RCC,20191003_cd4_M31_09.RCC,20191003_cd4_M33_11.RCC,20191003_cd4_M34_12.RCC
ITGA1,Immune,,611.16,1045.62,1354.77,181.35,857.24,1179.94,301.27,821.6,664.8,368.48,345.09,273,634.38,261.53,592.15,580.64,429.59,855.52,832.28,785.14,531.34,407.96,561.29,882.76,605.7,411.56,407.62,532.93,1167.24,348.11,277.59,731.47,370.58,244.87,697.71,277.87,287.03,552.42,506.57,574.45,142.7,238.03,372.64,305.21,332.15,445.17,314.55,351.78
ITGAE,Immune,,141.04,2091.24,1128.98,544.06,2571.71,943.95,1205.1,205.4,3822.62,1269.21,676.37,832.66,231.13,71.21,121.47,245.34,67,124.31,89.17,77.74,87.37,166.6,114.13,244.57,120.14,121.88,123.94,143.29,128.86,162.27,263.3,176.56,73.21,256.87,416.85,43.58,297.34,80.63,359.93,91.32,138.21,153.85,93.99,44.1,96.33,114.11,67,94.47
LAG3,Immune,,47.01,1045.62,225.8,60.45,857.24,117.99,60.25,41.08,166.2,225.18,110.43,68.25,34.42,1.23,45.55,57.25,10.51,3.66,3.72,13.6,3.75,9.75,4.69,18.63,14.94,8.35,11.02,10.34,9.43,9.97,16.33,18.92,7.32,57.62,35.48,6.23,17.19,13,16.66,6.72,21.54,17.42,10.65,8.12,6.5,6.37,3.76,4.5
LCK,Immune,,564.15,1045.62,225.8,604.51,857.24,353.98,1265.35,143.78,3157.82,1228.27,911.04,464.1,290.14,117.87,263.18,662.42,231.21,250.44,211.79,136.04,85.5,109.71,125.08,2124.22,120.77,85.15,145.05,128.35,169.08,177.68,293.92,94.59,71.47,237.67,316.33,45.27,230.31,144.09,243.29,52.74,127.44,203.2,90.31,52.22,89.83,112.64,61.59,85.47
NT5E,Immune,,47.01,1045.62,225.8,120.9,857.24,117.99,241.02,102.7,498.6,102.36,96.62,81.9,59.01,67.53,30.37,32.71,67,27.42,11.15,87.45,57.75,60.95,53.16,79.19,92.75,70.12,43.15,47.89,89.26,49.86,20.41,31.53,42.88,21.61,35.48,44.71,22.34,32.25,54.99,49.2,19.74,33.38,44.79,41.78,16.55,48.48,16.93,34.19
PDCD1,Immune,,47.01,1045.62,225.8,60.45,857.24,117.99,241.02,61.62,332.4,20.47,69.02,27.3,14.75,28.24,5.06,24.53,38.1,29.25,48.3,83.57,64.5,59.33,25.02,37.27,82.79,35.9,33.05,78.54,101.83,60.74,53.07,44.14,65.19,16.8,26.61,44.71,32.66,123.28,43.33,59.82,21.54,23.22,48.83,73.11,27.19,42.61,34.79,23.39
PDCD1LG2,Immune,,47.01,1045.62,225.8,60.45,857.24,117.99,60.25,20.54,166.2,20.47,13.8,13.65,4.92,6.14,10.12,8.18,7.88,10.97,11.15,9.72,5.25,4.06,1.56,6.99,1.87,2.5,2.75,6.51,6.29,8.16,10.21,6.31,4.53,4.8,5.91,5.09,5.16,6.24,11.66,6.72,4.49,1.45,7.34,3.48,2.36,4.41,4.94,4.5
PRF1,Immune,,376.1,1045.62,225.8,241.8,857.24,117.99,361.53,41.08,332.4,450.36,317.48,313.95,93.44,17.19,60.73,106.31,22.33,10.97,37.16,40.81,16.12,15.44,14.07,20.96,29.88,13.36,15.61,13.41,16.97,35.36,63.27,25.22,22.66,84.02,94.6,32.26,27.5,16.13,20,21.24,61.03,44.99,38.55,9.28,22.46,15.18,18.1,20.69
PSMB9,Immune,,1081.28,3136.86,1580.57,664.96,1714.48,1769.91,1205.1,184.86,3822.62,1392.04,1049.07,614.25,270.47,116.64,126.53,1104.03,49.92,155.38,215.5,99.11,70.5,112.96,118.82,228.26,83.42,80.14,74.82,129.88,127.6,200.35,265.34,170.26,100.05,230.46,220.25,22.07,221.72,59.82,203.29,59.11,204.63,158.2,78.2,37.14,70.92,56.32,67.94,64.78
PVR,Immune,,423.11,1045.62,451.59,664.96,3428.95,1179.94,421.78,61.62,2493.02,900.73,690.18,682.5,177.04,108.05,227.75,392.54,107.73,104.2,148.62,85.51,49.87,86.96,111.01,146.74,59.14,43.41,81.25,75.86,101.83,182.21,263.3,151.34,30.68,312.09,229.12,48.1,122.03,81.15,113.31,46.37,189.37,120.47,76.36,29.01,70.92,62.2,85.34,62.98
SLC11A1,Immune,,141.04,1045.62,677.39,181.35,2571.71,235.99,180.76,61.62,332.4,204.71,69.02,40.95,14.75,2.46,10.12,16.36,3.94,7.31,3.72,9.72,1.87,2.44,7.82,6.99,9.96,7.51,1,1.53,3.14,3.63,2.04,25.22,1.74,28.81,1.48,5.09,3.44,3.64,3.33,3.19,7.18,11.61,3.67,2.32,2.96,1.96,1.88,5.4
STAT1,Immune,,141.04,1045.62,451.59,544.06,857.24,353.98,241.02,123.24,498.6,368.48,193.25,95.55,127.86,39.29,253.05,335.3,155.02,148.07,141.19,137.98,43.87,80.45,111.01,209.63,55.4,165.29,66.1,89.27,121.94,178.59,304.12,50.45,77.39,105.63,78.34,45.84,113.44,51.5,88.32,52.38,105.9,108.86,30.47,34.82,43.73,44.57,59.48,44.98
STAT4,Immune,,94.02,1045.62,677.39,120.9,857.24,117.99,120.51,20.54,166.2,143.3,124.23,122.85,29.51,3.68,30.37,24.53,3.94,7.31,14.86,38.87,1.87,5.69,3.13,27.95,14.94,11.69,3.21,6.51,12.57,9.07,16.33,6.31,4.18,7.2,4.43,2.26,5.16,3.64,8.33,4.6,2.69,8.71,4.77,5.8,4.14,3.43,1.18,4.5
TBX21,Immune,,1128.3,1045.62,1128.98,1269.47,3428.95,3775.8,4940.9,780.52,4321.23,3418.68,1118.09,1515.16,442.59,191.54,430.19,556.1,323.18,290.66,397.56,206,170.99,323.44,458.1,812.89,301.92,230.41,262.57,218,518.56,678.09,793.99,258.54,130.03,633.77,669.62,118.28,455.47,289.73,204.96,133.08,399.39,191.59,204.49,163.63,223.99,199.32,199.59,208.73
TIGIT,Immune,,141.04,1045.62,1354.77,423.16,2571.71,589.97,783.31,328.64,831.01,348.01,248.46,191.1,108.19,173.12,101.22,188.09,197.06,127.96,211.79,196.28,113.24,231.61,75.05,500.78,393.43,246.27,137.25,222.98,571.36,160.46,175.53,239.62,78.44,96.03,150.78,57.73,211.4,300.14,253.29,155.74,100.52,137.88,77.46,152.03,157.21,314.9,184.54,159.25
VEGFA,Immune,,47.01,1045.62,451.59,60.45,857.24,117.99,361.53,246.48,166.2,40.94,110.43,54.6,14.75,114.19,96.16,81.78,156.33,113.34,170.91,110.77,149.62,221.05,82.86,540.37,565.24,298.03,158.82,178.54,445.02,153.21,126.55,163.95,96.91,88.82,212.86,110.92,276.72,269.45,358.27,207.41,106.8,91.44,304.35,155.51,148.34,647.43,183.13,216.83
AXL,Joe,,141.04,2091.24,903.18,120.9,857.24,235.99,180.76,41.08,166.2,348.01,110.43,40.95,29.51,28.24,30.37,16.36,18.39,18.28,29.72,34.98,31.87,36.57,9.38,102.48,184.89,79.31,31.21,42.53,121.31,22.66,20.41,37.83,20.22,36.01,31.04,25.47,89.37,70.74,101.65,57.34,9.87,11.61,108.67,62.67,30.73,106.76,33.62,42.29
CCR7,Joe,,1034.27,3136.86,2032.16,1753.08,7715.14,1769.91,3434.53,431.34,5817.04,1699.1,1587.41,1351.36,137.69,60.16,268.24,433.43,94.59,199.26,356.69,132.15,83.25,155.22,137.59,244.57,201.07,119.38,104.66,91.57,140.8,254.74,418.42,182.87,42.53,357.7,514.41,99.6,140.94,145.65,224.96,76.1,504.39,177.07,116.38,97.48,90.42,147.41,48.19,75.57
CD127,Joe,,188.05,3136.86,451.59,302.25,857.24,117.99,843.57,267.02,498.6,348.01,110.43,109.2,59.01,51.57,131.59,57.25,135.31,102.37,178.35,77.74,144.37,133.28,123.52,249.22,347.36,222.9,124.4,152.1,161.54,139.61,157.16,126.12,66.58,120.03,303.03,97.34,104.84,149.81,128.31,113.26,182.19,107.4,183.57,107.93,93.97,189.53,123.19,115.16
CD14,Joe,,94.02,1045.62,903.18,181.35,857.24,353.98,60.25,61.62,166.2,307.07,179.45,109.2,44.26,24.56,45.55,8.18,1.31,5.48,3.72,68.02,10.12,6.5,3.13,30.28,14.32,6.68,14.23,9.19,4.4,6.35,10.21,18.92,5.23,16.8,38.43,3.96,5.16,3.12,11.66,1.06,2.69,8.71,31.94,2.32,2.96,8.82,3.29,2.7
CD157,Joe,,188.05,2091.24,451.59,60.45,1714.48,235.99,60.25,164.32,166.2,307.07,193.25,122.85,49.18,81.04,40.49,8.18,123.49,56.67,55.73,163.25,205.11,128.4,142.28,193.32,255.23,242.93,123.94,201.91,270.91,80.68,42.86,126.12,177.1,26.41,50.26,172.61,149.53,173.74,236.62,401.02,53.85,60.96,295.91,147.38,128.84,118.52,179.37,166.44
CD19,Joe,,282.07,6273.72,1580.57,302.25,1714.48,353.98,241.02,61.62,997.21,716.49,441.71,204.75,108.19,25.78,86.04,155.38,5.25,34.73,33.44,27.21,7.12,17.07,21.89,60.56,11.21,17.53,18.36,15.32,22.63,36.26,57.15,44.14,5.23,67.22,84.26,14.71,42.97,24.45,33.33,7.79,23.33,47.9,20.93,17.41,21.87,13.22,6.11,17.09
CD21,Joe,,141.04,1045.62,451.59,241.8,857.24,353.98,120.51,41.08,166.2,307.07,317.48,68.25,73.76,15.96,45.55,57.25,15.76,36.56,29.72,15.55,10.87,17.88,9.38,46.58,36.73,47.58,21.57,20.31,30.8,17.22,36.74,31.53,11.85,26.41,34,24.9,48.12,35.37,43.33,18.76,6.28,39.19,53.23,9.28,28.96,15.67,7.05,19.79
CD3,Joe,,47.01,1045.62,225.8,120.9,857.24,117.99,180.76,102.7,166.2,20.47,13.8,40.95,83.6,108.05,40.49,49.07,45.98,106.03,37.16,42.75,53.62,47.14,23.45,58.23,76.57,136.08,48.2,94.63,72.91,24.48,18.37,88.28,54.03,16.8,23.65,100.17,55,75.42,88.32,88.84,8.97,8.71,270.58,58.03,46.1,68.07,20.69,49.48
CD30,Joe,,4560.2,6273.72,4515.9,5259.23,8572.38,2477.87,7652.37,1294.03,11301.67,9130.12,21091.85,6224.44,511.44,360.98,1973.83,1357.54,872.31,493.57,1252.14,373.13,152.62,385.21,820.83,1045.81,383.47,336.43,302.5,320.67,915.19,1195.73,2484.01,441.4,127.94,6325.75,2502.58,368.99,967.65,592.47,578.22,212.37,3417.66,776.5,93.25,635.96,684.39,561.73,642.02,558.71
CD38,Joe,,47.01,1045.62,225.8,60.45,857.24,117.99,60.25,20.54,166.2,20.47,27.61,13.65,4.92,1.23,5.06,8.18,1.31,1.83,3.72,5.83,1.87,2.44,1.56,4.66,1.87,1,2.75,1,3.77,1.81,2.04,6.31,1.05,2.4,2.96,1.7,1.72,1,1.67,1,1,2.9,1,2.32,1,1,1,1
CD40L,Joe,,47.01,2091.24,225.8,60.45,1714.48,589.97,60.25,61.62,166.2,20.47,13.8,13.65,14.75,4.91,5.06,24.53,18.39,7.31,22.29,5.83,2.25,1.63,3.13,6.99,1.87,1,1,5.36,2.51,2.72,2.04,12.61,3.83,2.4,2.96,1.7,1.72,1.04,3.33,1.77,1,1.45,2.57,2.32,1.77,3.92,1.65,1
CD45,Joe,,94.02,1045.62,677.39,302.25,857.24,2123.89,60.25,82.16,1495.81,532.25,386.5,273,63.93,33.15,50.61,49.07,122.18,91.4,130.04,21.38,37.87,54.45,70.36,95.5,56.65,71.79,50.49,55.55,92.4,91.56,151.04,75.67,36.6,98.43,180.34,19.81,85.94,62.94,133.31,20.53,78.08,42.09,30.84,27.85,24.82,25.47,118.01,30.59
CD45RA,Joe,,1692.45,3136.86,3612.72,2962.09,5143.43,471.98,8315.17,205.4,14459.49,10706.39,3464.7,3808.38,231.13,104.37,323.91,351.65,145.82,106.03,323.25,68.02,51.37,111.34,118.82,132.76,72.21,73.46,130.36,72.79,88,361.71,747.04,94.59,50.9,660.18,776.05,71.31,309.37,131.6,148.31,60.52,895.7,325.12,79.67,35.98,127.07,47.5,125.77,71.98
CD45RO,Joe,,47.01,1045.62,225.8,60.45,857.24,235.99,60.25,205.4,166.2,20.47,27.61,13.65,4.92,33.15,5.06,16.36,17.08,5.48,14.86,11.66,15,13.82,57.85,123.45,112.67,96,12.39,10.73,79.2,34.45,34.7,31.53,2.79,21.61,11.83,3.96,20.62,16.65,13.33,10.97,23.33,24.67,6.61,11.61,27.19,107.74,5.41,17.09
CD79A,Joe,,141.04,2091.24,903.18,302.25,857.24,235.99,60.25,41.08,166.2,225.18,96.62,68.25,83.6,8.59,5.06,16.36,27.59,23.76,33.44,126.32,9.75,30.88,1.56,34.94,19.92,20.04,12.39,37.93,100.57,31.73,71.44,44.14,20.57,21.61,22.17,14.71,18.91,6.76,23.33,26.55,8.08,43.54,15.42,16.25,24.82,15.18,43.02,35.09
ENTPD1/CD39,Joe,,141.04,1045.62,225.8,60.45,857.24,117.99,421.78,451.88,1828.21,675.55,220.86,122.85,93.44,27.01,35.43,8.18,1.31,3.66,7.43,1.94,461.97,88.58,1031.9,517.08,391.56,470,793.21,410.33,319.31,669.93,491.9,126.12,312.01,12,190.69,31.13,37.81,30.69,209.96,7.79,20.64,44.99,9.18,2.32,11.23,10.77,60.18,34.19
FCGR3A,Joe,,235.06,1045.62,225.8,181.35,857.24,235.99,60.25,20.54,166.2,204.71,69.02,54.6,44.26,13.51,10.12,65.42,14.45,18.28,26.01,36.92,20.25,11.38,14.07,16.3,32.99,25.88,21.12,47.51,43.37,20.85,12.25,44.14,26.15,12,16.26,5.66,6.87,5.2,13.33,34.33,17.05,24.67,33.04,10.44,7.68,9.79,12.69,17.09
FCGR3B,Joe,,47.01,3136.86,225.8,181.35,857.24,117.99,60.25,82.16,166.2,163.77,165.64,68.25,39.34,14.73,35.43,16.36,23.65,18.28,18.58,25.26,21.75,19.5,29.71,67.55,67.23,60.11,12.85,29.5,66.63,13.6,10.21,6.31,8.37,14.4,10.35,7.92,36.09,22.37,59.99,21.59,6.28,39.19,12.48,12.77,5.91,27.92,27.04,13.5
HLA-DRB1,Joe,,188.05,2091.24,677.39,241.8,857.24,353.98,60.25,82.16,166.2,184.24,220.86,95.55,157.37,116.64,247.99,155.38,39.41,131.62,66.88,19.43,18.37,21.94,9.38,62.89,30.5,17.53,25.71,13.79,23.89,29.92,69.4,25.22,13.94,127.24,69.48,31.69,44.69,41.09,58.32,25.48,20.64,72.57,20.19,10.44,36.05,12.73,14.11,29.69
IFN-a,Joe,,987.26,3136.86,1354.77,60.45,2571.71,235.99,241.02,328.64,2326.81,429.89,358.89,68.25,432.75,1442.7,131.59,81.78,475.57,58.5,48.3,17.49,36.75,9.75,3.13,48.91,181.15,20.04,95.94,106.51,75.43,38.07,38.78,31.53,12.55,21.61,17.74,8.49,12.03,9.88,3.33,19.82,4.49,198.84,456.71,1.16,13.59,29.38,1.41,17.09
IGHD,Joe,,282.07,1045.62,225.8,60.45,1714.48,471.98,120.51,143.78,498.6,368.48,193.25,54.6,39.34,8.59,25.31,24.53,6.57,5.48,18.58,62.19,24,28.44,25.02,48.91,37.97,44.25,17.9,42.91,36.46,28.1,73.48,18.92,44.97,55.22,215.82,38.48,53.28,125.36,25,41.06,41.28,74.02,29.37,106.77,35.46,23.51,44.2,55.78
IL-12A,Joe,,47.01,1045.62,451.59,181.35,2571.71,235.99,60.25,20.54,332.4,122.83,165.64,163.8,29.51,2.46,35.43,24.53,10.51,9.14,3.72,21.38,2.25,9.75,6.25,11.65,24.9,18.37,4.13,17.24,17.6,3.63,6.12,18.92,4.88,9.6,11.83,7.36,10.31,14.04,13.33,10.26,1,31.93,6.98,6.96,10.05,5.88,6.58,16.19
IL-12B/IL-12p70,Joe,,235.06,1045.62,677.39,181.35,857.24,235.99,60.25,61.62,498.6,429.89,110.43,54.6,63.93,20.87,15.18,49.07,26.27,47.53,40.87,62.19,41.25,110.52,87.56,107.14,71.59,46.75,48.66,129.5,197.37,54.39,30.62,157.64,74.25,64.82,41.39,81.49,173.59,50.46,166.63,136.62,48.46,71.12,92.15,191.48,71.51,26.45,89.1,89.97
IL-2,Joe,,141.04,4182.48,451.59,120.9,2571.71,117.99,180.76,61.62,332.4,122.83,96.62,54.6,24.59,11.05,25.31,8.18,13.14,5.48,3.72,19.43,7.12,10.56,10.94,16.3,13.7,10.85,3.21,14.18,15.09,12.69,18.37,31.53,9.41,21.61,5.91,3.4,15.47,6.24,10,8.14,2.69,14.51,7.71,12.77,8.87,4.41,4.7,9.9
IL2RA/CD25,Joe,,564.15,1045.62,451.59,1027.67,857.24,1297.93,662.8,225.94,498.6,736.96,483.12,354.9,290.14,305.73,440.32,368.01,425.65,420.45,516.46,289.57,228.36,365.7,257.97,561.34,349.23,399.04,327.29,332.17,359.54,297.35,273.51,258.54,219.63,403.31,507.02,250.71,252.65,218.99,681.54,274.31,252.2,297.54,519.12,214.69,180.26,224.3,327.95,215.93
IL3RA/CD123,Joe,,94.02,1045.62,451.59,120.9,857.24,589.97,180.76,41.08,332.4,81.88,41.41,68.25,93.44,38.06,136.65,49.07,93.27,43.87,81.74,31.09,42.75,15.44,31.27,79.19,29.88,18.37,16.53,24.52,37.71,57.11,44.9,37.83,6.62,38.41,14.78,9.05,25.78,6.24,16.66,8.85,24.23,29.03,9.55,8.12,12.41,32.32,18.81,13.5
ITGAM/CD11b,Joe,,94.02,2091.24,225.8,120.9,857.24,589.97,180.76,102.7,166.2,61.41,82.82,54.6,14.75,33.15,65.79,65.42,36.78,38.39,59.45,9.72,9.37,27.63,26.58,37.27,33.62,20.04,28.46,32.18,30.8,20.85,61.23,56.75,11.16,76.82,48.78,10.75,13.75,14.56,43.33,18.05,28.72,17.42,23.13,16.25,7.68,13.22,37.38,17.09
ITGAX/CD11c,Joe,,141.04,1045.62,225.8,120.9,2571.71,117.99,120.51,349.18,166.2,184.24,193.25,177.45,24.59,108.05,187.26,65.42,158.96,151.73,118.9,116.6,152.62,174.72,103.19,177.02,252.12,274.65,47.74,113.4,151.48,99.72,42.86,252.23,106.68,84.02,164.08,117.71,228.59,216.91,89.98,299.08,72.7,94.34,428.08,67.31,214.54,210.59,177.02,167.34
NCAM1/CD56,Joe,,188.05,1045.62,1354.77,181.35,1714.48,353.98,60.25,82.16,332.4,409.42,262.27,122.85,34.42,12.28,45.55,57.25,3.94,14.62,11.15,15.55,338.23,93.46,120.39,69.88,44.2,155.28,178.1,174.7,51.54,122.38,46.95,100.89,203.94,28.81,28.09,13.02,17.19,16.65,64.99,17.7,3.59,23.22,43.69,16.25,8.87,15.18,7.52,15.29
TNF-a,Joe,,1457.38,3136.86,677.39,1511.27,2571.71,1415.93,723.06,287.56,2991.62,1801.46,800.61,518.7,280.31,50.34,288.48,318.94,15.76,115.17,104.04,66.08,95.24,104.02,148.53,144.41,49.18,126.89,154.69,127.58,77.31,316.38,457.21,340.51,85.76,158.44,230.6,36.22,185.62,68.14,239.95,58.05,105.9,105.95,115.28,47.58,65.01,46.04,46.78,79.17
TNF-b,Joe,,3902.03,14638.68,3612.72,4110.66,3428.95,5663.7,14641.93,2608.59,29583.79,14329.78,9786.73,5705.74,978.61,494.81,951.49,1136.74,1157.39,274.2,821.13,188.51,159.37,628.2,1461.86,2049.69,589.52,382.35,326.83,262.44,672.56,929.21,2549.33,882.81,220.32,2679.14,1176.64,222.98,443.43,536.29,344.93,160.34,1535.61,701.03,96.56,356.28,537.82,294.33,870.06,349.98
TNFRSF4/OX40,Joe,,1504.4,5228.1,1354.77,5380.13,8572.38,5073.73,783.31,575.12,2493.02,2702.19,10283.66,2416.07,2075.25,1008.05,723.74,1382.08,298.21,477.12,1159.25,676.3,718.83,567.25,217.32,598.6,883.34,599.4,386.5,840.96,394.11,959.12,483.74,901.73,1379.81,2506.29,3086.46,1454.45,3980.59,1143.85,1746.33,1649.74,936.09,809.89,827.15,915.64,1453.29,315.88,434.21,4013.54
TRAIL,Joe,,47.01,1045.62,225.8,60.45,857.24,117.99,120.51,41.08,332.4,61.41,27.61,13.65,19.67,2.46,5.06,24.53,7.88,10.97,18.58,71.91,23.62,14.63,4.69,16.3,29.26,32.56,5.97,22.6,55.31,29.92,4.08,37.83,12.9,7.2,8.87,33.39,30.94,3.64,13.33,27.61,2.69,5.81,18.72,5.8,14.18,75.91,15.05,35.99
TRD,Joe,,47.01,1045.62,225.8,60.45,857.24,117.99,60.25,61.62,332.4,368.48,82.82,150.15,54.09,19.65,10.12,8.18,3.94,7.31,11.15,9.72,31.87,30.88,26.58,25.62,17.43,56.77,39.02,31.42,31.43,164.08,6.12,44.14,34.86,38.41,34,9.62,12.03,4.16,15,22.3,9.87,13.06,17.62,18.57,5.91,17.63,21.39,13.5
VEGF-A,Joe,,2397.63,4182.48,1580.57,4352.47,857.24,353.98,10002.31,698.36,13462.29,6816.88,4430.94,4832.13,663.88,335.2,678.19,1365.72,516.29,325.39,590.77,188.51,181.11,529.86,398.69,968.94,502.37,348.95,336.47,295.39,430.57,1021.67,3133.08,264.84,244.73,2969.62,1509.23,292.59,634.21,929.02,376.6,236.79,1852.43,476.06,356.85,348.15,335.1,393.75,351.46,224.92
EBF1,Manjie,,1363.36,6273.72,6322.26,241.8,9429.61,471.98,903.82,410.8,332.4,6427.93,3381.87,1624.36,737.65,88.4,278.36,130.85,27.59,27.42,52.02,141.87,125.62,125.96,98.5,260.87,620.64,471.67,109.71,171.64,212.45,89.75,48.99,88.28,65.89,259.27,211.38,56.59,264.69,136.28,149.97,182.64,14.36,513.8,179.53,59.19,33.69,89.13,35.97,62.08
TERT,Manjie,,47.01,2091.24,677.39,181.35,1714.48,117.99,180.76,41.08,498.6,286.6,207.05,81.9,9.84,4.91,20.24,24.53,14.45,7.31,14.86,23.32,5.62,8.94,15.63,32.61,22.41,14.19,5.05,7.66,26.4,29.92,26.53,12.61,4.88,26.41,7.39,3.4,15.47,6.76,3.33,6.37,14.36,26.13,5.87,3.48,4.73,5.88,7.52,2.7
CBS,Nisha,,564.15,1045.62,2483.75,1994.88,857.24,2241.88,1928.16,1150.25,2160.61,655.08,372.7,313.95,186.87,200.14,318.85,4211.66,402,758.63,1300.44,95.23,81.37,120.28,520.64,305.12,220.37,86.82,137.25,308.41,1734.2,499.5,387.81,510.77,114,691.39,135.99,198.64,275,144.09,209.96,93.8,263.86,502.19,26.43,162.47,91.02,108.72,139.41,224.02
GMCL1,Taotao,,141.04,1045.62,225.8,120.9,857.24,471.98,60.25,61.62,664.8,102.36,55.21,81.9,73.76,31.92,40.49,32.71,3.94,10.97,7.43,15.55,43.5,24.38,17.2,23.29,53.54,30.89,30.3,49.42,32.69,23.57,18.37,12.61,12.55,7.2,14.78,16.41,30.94,15.08,74.99,21.24,1.79,14.51,22.03,10.44,7.68,10.28,11.52,8.1
GRHL2,Taotao,,1269.33,2091.24,2709.54,2599.39,1714.48,471.98,2831.98,636.74,10969.27,3193.49,2719.3,1051.06,236.05,190.31,774.35,1054.96,307.41,555.72,694.81,134.09,180.74,183.66,253.28,295.81,269.55,179.49,263.03,196.93,234.45,423.36,1038.92,157.64,116.44,773.01,650.4,112.05,433.12,203.91,304.94,122.82,687.48,342.53,29.37,133.46,211.58,122.92,248.96,160.15
LY9,Taotao,,94.02,2091.24,903.18,302.25,857.24,353.98,120.51,61.62,332.4,81.88,41.41,27.3,4.92,19.65,15.18,32.71,1.31,3.66,11.15,68.02,7.5,5.69,6.25,4.66,3.74,1.67,1.38,2.68,1.89,4.53,10.21,12.61,7.67,21.61,4.43,5.09,8.59,4.16,10,7.43,2.69,2.9,1.47,3.48,1.18,2.45,2.12,7.2
NEK10,Taotao,,141.04,1045.62,1128.98,60.45,857.24,117.99,120.51,20.54,166.2,163.77,69.02,95.55,4.92,3.68,30.37,8.18,1.31,5.48,3.72,11.66,9.37,11.38,6.25,27.95,25.52,22.54,22.95,14.56,14.46,8.16,12.25,6.31,5.58,2.4,10.35,10.19,6.87,17.17,31.66,6.37,1,39.19,20.19,5.8,2.36,14.69,5.64,7.2
SERPINB1,Taotao,,1880.5,1045.62,903.18,1390.37,2571.71,707.96,843.57,390.26,1163.41,4032.81,5590.44,2184.01,467.18,1028.92,167.02,1333.01,433.53,266.89,404.99,343.98,295.86,649.33,422.14,358.7,113.3,321.4,359.42,455.15,499.08,409.76,896.04,718.86,352.8,2580.71,2326.67,1189.59,1545.14,484.8,964.82,1241.99,2188.99,1436.9,283.06,1010.8,1242.89,50.44,1614.81,943.78
CCL2,Veronica,,94.02,1045.62,225.8,181.35,857.24,235.99,120.51,82.16,332.4,122.83,110.43,27.3,24.59,12.28,50.61,8.18,7.88,10.97,18.58,15.55,4.12,13.82,14.07,30.28,16.19,16.7,6.43,6.9,16.97,8.16,26.53,25.22,4.88,26.41,42.87,2.83,17.19,10.4,10,8.14,4.49,21.77,11.38,3.48,9.46,7.35,5.88,7.2
CCL7,Veronica,,3478.92,11501.82,4064.31,3929.31,4286.19,3185.83,2349.94,842.14,16121.5,3152.55,2664.09,2634.47,786.83,378.17,875.57,801.44,430.9,371.09,616.78,270.13,164.62,303.94,328.33,531.06,292.58,178.65,280.01,222.6,349.48,621.89,1514.49,397.26,246.12,881.04,1027.34,226.37,905.77,381.8,389.93,250.59,582.47,782.31,295.54,174.08,298.46,139.58,448.08,282.5
CXCL12,Veronica,,47.01,2091.24,225.8,60.45,857.24,117.99,60.25,20.54,332.4,61.41,82.82,122.85,29.51,12.28,5.06,16.36,3.94,23.76,7.43,15.55,6.75,8.94,3.13,25.62,11.21,6.68,6.89,9.96,14.46,10.88,30.62,25.22,8.72,21.61,11.83,8.49,12.03,7.28,10,10.62,9.87,34.83,16.89,3.48,5.32,6.37,7.05,2.7
IFNG,Veronica,,47.01,1045.62,225.8,120.9,2571.71,117.99,301.27,61.62,332.4,204.71,179.45,81.9,4.92,1.23,30.37,32.71,1.31,3.66,14.86,5.83,1.12,5.69,3.13,4.66,14.32,7.51,7.8,7.28,4.4,13.6,26.53,37.83,2.09,9.6,16.26,6.79,12.03,6.76,5,5.66,14.36,13.06,3.67,8.12,4.73,1.96,3.76,4.5
